date,0
2021-03-19,5.0
2021-03-22,8.0
2021-03-23,7.0
2021-03-24,10.0
2021-03-25,6.0
2021-03-26,6.0
2021-03-29,5.0
2021-03-30,5.0
2021-03-31,6.0
2021-04-01,7.0
2021-04-05,8.0
2021-04-06,6.0
2021-04-07,7.0
2021-04-08,7.0
2021-04-09,6.0
2021-04-12,6.0
2021-04-13,6.0
2021-04-14,6.0
2021-04-15,7.0
2021-04-16,6.0
2021-04-19,8.0
2021-04-20,9.0
2021-04-21,10.0
2021-04-22,8.0
2021-04-23,10.0
2021-04-26,10.0
2021-04-27,10.0
2021-04-28,10.0
2021-04-29,11.0
2021-04-30,8.0
2021-05-03,9.0
2021-05-04,9.0
2021-05-05,11.0
2021-05-06,9.0
2021-05-07,11.0
2021-05-10,10.0
2021-05-11,9.0
2021-05-12,6.0
2021-05-13,6.0
2021-05-14,7.0
2021-05-17,5.0
2021-05-18,6.0
2021-05-19,6.0
2021-05-20,7.0
2021-05-21,7.0
2021-05-24,5.0
2021-05-25,5.0
2021-05-26,6.0
2021-05-27,6.0
2021-05-28,5.0
2021-06-01,5.0
2021-06-02,9.0
2021-06-03,8.0
2021-06-04,8.0
2021-06-07,5.0
2021-06-08,4.0
2021-06-09,5.0
2021-06-10,7.0
2021-06-11,12.0
2021-06-14,12.0
2021-06-15,11.0
2021-06-16,10.0
2021-06-17,9.0
2021-06-18,6.0
2021-06-21,5.0
2021-06-22,5.0
2021-06-23,5.0
2021-06-24,5.0
2021-06-25,4.0
2021-06-28,4.0
2021-06-29,5.0
2021-06-30,5.0
2021-07-01,5.0
2021-07-02,4.0
2021-07-06,5.0
2021-07-07,5.0
2021-07-08,5.0
2021-07-09,5.0
2021-07-12,5.0
2021-07-13,4.0
2021-07-14,4.0
2021-07-15,4.0
2021-07-16,6.0
2021-07-19,6.0
2021-07-20,6.0
2021-07-21,6.0
2021-07-22,6.0
2021-07-23,6.0
2021-07-26,6.0
2021-07-27,8.0
2021-07-28,7.0
2021-07-29,8.0
2021-07-30,7.0
2021-08-02,7.0
2021-08-03,7.0
2021-08-04,7.0
2021-08-05,6.0
2021-08-06,6.0
2021-08-09,7.0
2021-08-10,8.0
2021-08-11,7.0
2021-08-12,6.0
2021-08-13,6.0
2021-08-16,9.0
2021-08-17,10.0
2021-08-18,8.0
2021-08-19,8.0
2021-08-20,7.0
2021-08-23,6.0
2021-08-24,7.0
2021-08-25,7.0
2021-08-26,8.0
2021-08-27,6.0
2021-08-30,6.0
2021-08-31,7.0
2021-09-01,8.0
2021-09-02,9.0
2021-09-03,10.0
2021-09-07,9.0
2021-09-08,9.0
2021-09-09,8.0
2021-09-10,6.0
2021-09-13,5.0
2021-09-14,5.0
2021-09-15,4.0
2021-09-16,6.0
2021-09-17,4.0
2021-09-20,3.0
2021-09-21,3.0
2021-09-22,5.0
2021-09-23,6.0
2021-09-24,4.0
2021-09-27,3.0
2021-09-28,2.0
2021-09-29,3.0
2021-09-30,1.0
2021-10-01,1.0
2021-10-04,3.0
2021-10-05,2.0
2021-10-06,3.0
2021-10-07,2.0
2021-10-08,4.0
2021-10-11,4.0
2021-10-12,3.0
2021-10-13,3.0
2021-10-14,4.0
2021-10-15,6.0
2021-10-18,6.0
2021-10-19,6.0
2021-10-20,5.0
2021-10-21,6.0
2021-10-22,7.0
2021-10-25,8.0
2021-10-26,7.0
2021-10-27,8.0
2021-10-28,9.0
2021-10-29,11.0
2021-11-01,12.0
2021-11-02,11.0
2021-11-03,11.0
2021-11-04,11.0
2021-11-05,13.0
2021-11-08,10.0
2021-11-09,10.0
2021-11-10,10.0
2021-11-11,10.0
2021-11-12,9.0
2021-11-15,15.0
2021-11-16,15.0
2021-11-17,14.0
2021-11-18,13.0
2021-11-19,14.0
2021-11-22,14.0
2021-11-23,13.0
2021-11-24,15.0
2021-11-26,12.0
2021-11-29,10.0
2021-11-30,5.0
2021-12-01,4.0
2021-12-02,3.0
2021-12-03,4.0
2021-12-06,3.0
2021-12-07,5.0
2021-12-08,7.0
2021-12-09,5.0
2021-12-10,5.0
2021-12-13,5.0
2021-12-14,6.0
2021-12-15,6.0
2021-12-16,6.0
2021-12-17,6.0
2021-12-20,7.0
2021-12-21,5.0
2021-12-22,5.0
2021-12-23,5.0
2021-12-27,3.0
2021-12-28,4.0
2021-12-29,4.0
2021-12-30,10.0
2021-12-31,9.0
2022-01-03,9.0
2022-01-04,9.0
2022-01-05,10.0
2022-01-06,10.0
2022-01-07,8.0
2022-01-10,8.0
2022-01-11,7.0
2022-01-12,8.0
2022-01-13,9.0
2022-01-14,6.0
2022-01-18,9.0
2022-01-19,10.0
2022-01-20,5.0
2022-01-21,5.0
2022-01-24,5.0
2022-01-25,5.0
2022-01-26,5.0
2022-01-27,5.0
2022-01-28,5.0
2022-01-31,4.0
2022-02-01,4.0
2022-02-02,5.0
2022-02-03,6.0
2022-02-04,6.0
2022-02-07,5.0
2022-02-08,7.0
2022-02-09,9.0
2022-02-10,7.0
2022-02-11,7.0
2022-02-14,7.0
2022-02-15,7.0
2022-02-16,8.0
2022-02-17,6.0
2022-02-18,9.0
2022-02-22,7.0
2022-02-23,6.0
2022-02-24,7.0
2022-02-25,4.0
2022-02-28,5.0
2022-03-01,6.0
2022-03-02,6.0
2022-03-03,5.0
2022-03-04,5.0
2022-03-07,6.0
2022-03-08,7.0
2022-03-09,6.0
2022-03-10,7.0
2022-03-11,6.0
2022-03-14,7.0
2022-03-15,7.0
2022-03-16,7.0
2022-03-17,8.0
2022-03-18,8.0
2022-03-21,6.0
2022-03-22,6.0
2022-03-23,6.0
2022-03-24,6.0
2022-03-25,9.0
2022-03-28,8.0
2022-03-29,9.0
2022-03-30,10.0
2022-03-31,7.0
2022-04-01,10.0
2022-04-04,9.0
2022-04-05,11.0
2022-04-06,11.0
2022-04-07,11.0
2022-04-08,11.0
2022-04-11,9.0
2022-04-12,9.0
2022-04-13,9.0
2022-04-14,11.0
2022-04-18,11.0
2022-04-19,10.0
2022-04-20,11.0
2022-04-21,10.0
2022-04-22,9.0
2022-04-25,9.0
2022-04-26,10.0
2022-04-27,9.0
2022-04-28,7.0
2022-04-29,3.0
2022-05-02,4.0
2022-05-03,5.0
2022-05-04,5.0
2022-05-05,5.0
2022-05-06,5.0
2022-05-09,5.0
2022-05-10,4.0
2022-05-11,3.0
2022-05-12,3.0
2022-05-13,6.0
2022-05-16,6.0
2022-05-17,6.0
2022-05-18,3.0
2022-05-19,4.0
2022-05-20,4.0
2022-05-23,3.0
2022-05-24,4.0
2022-05-25,4.0
2022-05-26,4.0
2022-05-27,4.0
2022-05-31,2.0
2022-06-01,3.0
2022-06-02,3.0
2022-06-03,3.0
2022-06-06,4.0
2022-06-07,3.0
2022-06-08,4.0
2022-06-09,2.0
2022-06-10,2.0
2022-06-13,2.0
2022-06-14,2.0
2022-06-15,2.0
2022-06-16,1.0
2022-06-17,2.0
2022-06-21,3.0
2022-06-22,2.0
2022-06-23,2.0
2022-06-24,2.0
2022-06-27,2.0
2022-06-28,2.0
2022-06-29,2.0
2022-06-30,3.0
2022-07-01,3.0
2022-07-05,4.0
2022-07-06,4.0
2022-07-07,3.0
2022-07-08,2.0
2022-07-11,5.0
2022-07-12,5.0
2022-07-13,5.0
2022-07-14,4.0
2022-07-15,6.0
2022-07-18,7.0
2022-07-19,8.0
2022-07-20,7.0
2022-07-21,7.0
2022-07-22,7.0
2022-07-25,4.0
2022-07-26,5.0
2022-07-27,7.0
2022-07-28,7.0
2022-07-29,7.0
2022-08-01,7.0
2022-08-02,7.0
2022-08-03,8.0
2022-08-04,8.0
2022-08-05,9.0
2022-08-08,8.0
2022-08-09,8.0
2022-08-10,8.0
2022-08-11,9.0
2022-08-12,10.0
2022-08-15,11.0
2022-08-16,11.0
2022-08-17,9.0
2022-08-18,8.0
2022-08-19,12.0
2022-08-22,10.0
2022-08-23,10.0
2022-08-24,10.0
2022-08-25,11.0
2022-08-26,6.0
2022-08-29,5.0
2022-08-30,3.0
2022-08-31,3.0
2022-09-01,2.0
2022-09-02,2.0
2022-09-06,4.0
2022-09-07,4.0
2022-09-08,4.0
2022-09-09,4.0
2022-09-12,4.0
2022-09-13,4.0
2022-09-14,4.0
2022-09-15,3.0
2022-09-16,2.0
2022-09-19,3.0
2022-09-20,3.0
2022-09-21,2.0
2022-09-22,1.0
2022-09-23,1.0
2022-09-26,1.0
2022-09-27,1.0
2022-09-28,1.0
2022-09-29,1.0
2022-09-30,1.0
2022-10-03,3.0
2022-10-04,3.0
2022-10-05,4.0
2022-10-06,2.0
2022-10-07,1.0
2022-10-10,1.0
2022-10-11,1.0
2022-10-12,1.0
2022-10-13,4.0
2022-10-14,4.0
2022-10-17,2.0
2022-10-18,3.0
2022-10-19,3.0
2022-10-20,2.0
2022-10-21,2.0
2022-10-24,3.0
2022-10-25,3.0
2022-10-26,3.0
2022-10-27,6.0
2022-10-28,5.0
2022-10-31,5.0
2022-11-01,6.0
2022-11-02,6.0
2022-11-03,6.0
2022-11-04,7.0
2022-11-07,7.0
2022-11-08,9.0
2022-11-09,8.0
2022-11-10,8.0
2022-11-11,6.0
2022-11-14,6.0
2022-11-15,7.0
2022-11-16,6.0
2022-11-17,5.0
2022-11-18,6.0
2022-11-21,8.0
2022-11-22,7.0
2022-11-23,8.0
2022-11-25,6.0
2022-11-28,6.0
2022-11-29,8.0
2022-11-30,8.0
2022-12-01,9.0
2022-12-02,7.0
2022-12-05,4.0
2022-12-06,3.0
2022-12-07,5.0
2022-12-08,4.0
2022-12-09,5.0
2022-12-12,5.0
2022-12-13,8.0
2022-12-14,8.0
2022-12-15,3.0
2022-12-16,2.0
2022-12-19,3.0
2022-12-20,3.0
2022-12-21,3.0
2022-12-22,2.0
2022-12-23,2.0
2022-12-27,4.0
2022-12-28,2.0
2022-12-29,3.0
2022-12-30,2.0
2023-01-03,3.0
2023-01-04,5.0
2023-01-05,3.0
2023-01-06,3.0
2023-01-09,4.0
2023-01-10,1.0
2023-01-11,3.0
2023-01-12,3.0
2023-01-13,3.0
2023-01-17,5.0
2023-01-18,5.0
2023-01-19,3.0
2023-01-20,3.0
2023-01-23,4.0
2023-01-24,4.0
2023-01-25,4.0
2023-01-26,5.0
2023-01-27,4.0
2023-01-30,4.0
2023-01-31,5.0
2023-02-01,4.0
2023-02-02,4.0
2023-02-03,5.0
2023-02-06,7.0
2023-02-07,6.0
2023-02-08,8.0
2023-02-09,5.0
2023-02-10,6.0
2023-02-13,9.0
2023-02-14,6.0
2023-02-15,8.0
2023-02-16,6.0
2023-02-17,9.0
2023-02-21,7.0
2023-02-22,7.0
2023-02-23,7.0
2023-02-24,8.0
2023-02-27,8.0
2023-02-28,7.0
2023-03-01,6.0
2023-03-02,7.0
2023-03-03,7.0
2023-03-06,7.0
2023-03-07,6.0
2023-03-08,8.0
2023-03-09,5.0
2023-03-10,5.0
2023-03-13,4.0
2023-03-14,4.0
2023-03-15,4.0
2023-03-16,4.0
2023-03-17,6.0
2023-03-20,5.0
2023-03-21,2.0
2023-03-22,3.0
2023-03-23,3.0
2023-03-24,2.0
2023-03-27,4.0
2023-03-28,4.0
2023-03-29,7.0
2023-03-30,5.0
2023-03-31,8.0
2023-04-03,5.0
2023-04-04,5.0
2023-04-05,6.0
2023-04-06,4.0
2023-04-10,7.0
2023-04-11,6.0
2023-04-12,5.0
2023-04-13,5.0
2023-04-14,8.0
2023-04-17,7.0
2023-04-18,6.0
2023-04-19,8.0
2023-04-20,5.0
2023-04-21,8.0
2023-04-24,8.0
2023-04-25,8.0
2023-04-26,9.0
2023-04-27,8.0
2023-04-28,8.0
2023-05-01,6.0
2023-05-02,8.0
2023-05-03,8.0
2023-05-04,7.0
2023-05-05,6.0
2023-05-08,7.0
2023-05-09,7.0
2023-05-10,7.0
2023-05-11,7.0
2023-05-12,10.0
2023-05-15,8.0
2023-05-16,10.0
2023-05-17,8.0
2023-05-18,8.0
2023-05-19,8.0
2023-05-22,5.0
2023-05-23,6.0
2023-05-24,4.0
2023-05-25,5.0
2023-05-26,5.0
2023-05-30,3.0
2023-05-31,4.0
2023-06-01,4.0
2023-06-02,5.0
2023-06-05,3.0
2023-06-06,3.0
2023-06-07,4.0
2023-06-08,5.0
2023-06-09,6.0
2023-06-12,3.0
2023-06-13,3.0
2023-06-14,5.0
2023-06-15,5.0
2023-06-16,5.0
2023-06-20,5.0
2023-06-21,7.0
2023-06-22,9.0
2023-06-23,5.0
2023-06-26,8.0
2023-06-27,6.0
2023-06-28,7.0
2023-06-29,9.0
2023-06-30,9.0
2023-07-03,10.0
2023-07-05,8.0
2023-07-06,8.0
2023-07-07,9.0
2023-07-10,8.0
2023-07-11,7.0
2023-07-12,7.0
2023-07-13,8.0
2023-07-14,7.0
2023-07-17,5.0
2023-07-18,5.0
2023-07-19,6.0
2023-07-20,6.0
2023-07-21,8.0
2023-07-24,7.0
2023-07-25,7.0
2023-07-26,9.0
2023-07-27,9.0
2023-07-28,11.0
2023-07-31,12.0
2023-08-01,11.0
2023-08-02,13.0
2023-08-03,11.0
2023-08-04,12.0
2023-08-07,12.0
2023-08-08,12.0
2023-08-09,13.0
2023-08-10,11.0
2023-08-11,12.0
2023-08-14,9.0
2023-08-15,6.0
2023-08-16,7.0
2023-08-17,6.0
2023-08-18,6.0
2023-08-21,8.0
2023-08-22,6.0
2023-08-23,8.0
2023-08-24,7.0
2023-08-25,6.0
2023-08-28,6.0
2023-08-29,6.0
2023-08-30,6.0
2023-08-31,5.0
2023-09-01,4.0
2023-09-05,6.0
2023-09-06,6.0
2023-09-07,6.0
2023-09-08,5.0
2023-09-11,4.0
2023-09-12,5.0
2023-09-13,4.0
2023-09-14,6.0
2023-09-15,7.0
2023-09-18,7.0
2023-09-19,7.0
2023-09-20,6.0
2023-09-21,5.0
2023-09-22,6.0
2023-09-25,3.0
2023-09-26,3.0
2023-09-27,3.0
2023-09-28,3.0
2023-09-29,2.0
2023-10-02,3.0
2023-10-03,2.0
2023-10-04,3.0
2023-10-05,3.0
2023-10-06,4.0
2023-10-09,4.0
2023-10-10,4.0
2023-10-11,4.0
2023-10-12,5.0
2023-10-13,5.0
2023-10-16,5.0
2023-10-17,6.0
2023-10-18,4.0
2023-10-19,3.0
2023-10-20,2.0
2023-10-23,4.0
2023-10-24,4.0
2023-10-25,4.0
2023-10-26,7.0
2023-10-27,5.0
2023-10-30,6.0
2023-10-31,6.0
2023-11-01,6.0
2023-11-02,9.0
2023-11-03,8.0
2023-11-06,9.0
